placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
geoId/72099,Moca Municipio,2020,35547,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2011,32508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2012,32617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2013,32609,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2014,32484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2015,32294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2016,32087,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2017,31785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2018,31320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2019,30962,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72101,Morovis Municipio,2020,30652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2011,26576,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2012,26761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2013,26867,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2014,26881,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2015,26804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2016,26722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2017,26584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2018,26266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2019,26075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72103,Naguabo Municipio,2020,25931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2011,30442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2012,30385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2013,30256,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2014,30034,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2015,29751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2016,29467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2017,29112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2018,28557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2019,28112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72105,Naranjito Municipio,2020,27719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2011,23541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2012,23386,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2013,23194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2014,22927,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2015,22595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2016,22258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2017,21906,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2018,21407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2019,20982,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72107,Orocovis Municipio,2020,20608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2011,19397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2012,19225,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2013,19017,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2014,18766,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2015,18441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2016,18135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2017,17769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2018,17334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2019,16929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72109,Patillas Municipio,2020,16591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2011,24553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2012,24193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2013,23783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2014,23307,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2015,22770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2016,22231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2017,21661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2018,20984,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2019,20383,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72111,Pe?uelas Municipio,2020,19797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2011,168382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2012,165602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2013,162793,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2014,159660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2015,156054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2016,152594,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2017,148863,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2018,143926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2019,139671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72113,Ponce Municipio,2020,135674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2011,25951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2012,25874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2013,25738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2014,25512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2015,25205,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2016,24904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2017,24548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2018,24036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2019,23629,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72115,Quebradillas Municipio,2020,23261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2011,15201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2012,15182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2013,15094,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2014,14998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2015,14841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2016,14700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2017,14526,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2018,14269,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2019,14056,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72117,Rinc¨®n Municipio,2020,13849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2011,54286,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2012,54203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2013,54035,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2014,53628,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2015,53029,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2016,52479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2017,51768,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2018,50550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2019,49613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72119,R¨ªo Grande Municipio,2020,48828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2011,25392,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2012,25216,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2013,24974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2014,24692,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2015,24307,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2016,24013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2017,23610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2018,23054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2019,22560,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72121,Sabana Grande Municipio,2020,22140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2011,31165,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2012,31019,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2013,30807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2014,30506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2015,30114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2016,29722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2017,29239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2018,28633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2019,28109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72123,Salinas Municipio,2020,27638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2011,35736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2012,35441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2013,35070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2014,34725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2015,34125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2016,33546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2017,32937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2018,32114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2019,31442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72125,San Germ¨¢n Municipio,2020,30811,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2011,399474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2012,393633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2013,387336,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2014,380149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2015,371400,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2016,363744,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2017,355181,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2018,344606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2019,335468,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72127,San Juan Municipio,2020,326953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2011,41176,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2012,40979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2013,40701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2014,40313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2015,39778,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2016,39283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2017,38689,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2018,37873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2019,37209,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72129,San Lorenzo Municipio,2020,36586,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2011,42667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2012,42291,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2013,41798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2014,41204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2015,40471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2016,39755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2017,38970,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2018,37964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2019,37120,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72131,San Sebasti¨¢n Municipio,2020,36292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2011,23210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2012,23261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2013,23231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2014,23114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2015,22913,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2016,22732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2017,22475,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2018,22066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2019,21757,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72133,Santa Isabel Municipio,2020,21474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2011,73553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2012,74178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2013,74561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2014,74688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2015,74603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2016,74467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2017,74169,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2018,73405,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2019,72864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72135,Toa Alta Municipio,2020,72450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2011,90147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2012,89294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2013,88195,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2014,86873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2015,85242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2016,83645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2017,81905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2018,79726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2019,77810,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72137,Toa Baja Municipio,2020,76008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2011,75122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2012,74655,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2013,73970,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2014,73030,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2015,71886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2016,70737,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2017,69478,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2018,67780,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2019,66338,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72139,Trujillo Alto Municipio,2020,65011,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2011,33404,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2012,33033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2013,32593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2014,32086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2015,31474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2016,30869,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2017,30209,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2018,29402,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2019,28676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72141,Utuado Municipio,2020,28041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2011,39906,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2012,39913,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2013,39856,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2014,39670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2015,39319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2016,39018,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2017,38589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2018,37724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2019,37106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72143,Vega Alta Municipio,2020,36559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2011,59995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2012,59444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2013,58782,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2014,57915,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2015,56858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2016,55866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2017,54754,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2018,53371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2019,52192,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72145,Vega Baja Municipio,2020,51089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2011,9318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2012,9293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2013,9273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2014,9217,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2015,9130,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2016,9046,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2017,8931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2018,8771,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2019,8642,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72147,Vieques Municipio,2020,8508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2011,26290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2012,25983,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2013,25618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2014,25196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2015,24685,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2016,24186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2017,23659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2018,22993,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2019,22403,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72149,Villalba Municipio,2020,21899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2011,38138,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2012,37823,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
