State,Year,Total_Population,Source:Count_Person
New York,2015,19657321,https://www2.census.gov/programs-surveys/popest/tables
New York,2016,19636391,https://www2.census.gov/programs-surveys/popest/tables
New York,2017,19593849,https://www2.census.gov/programs-surveys/popest/tables
New York,2018,19544098,https://www2.census.gov/programs-surveys/popest/tables
New York,2019,19463131,https://www2.census.gov/programs-surveys/popest/tables
New York,2020,19336776,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1990,6656987,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1991,6748135,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1992,6831850,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1993,6947412,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1994,7060959,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1995,7185403,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1996,7307658,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1997,7428672,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1998,7545828,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,1999,7650789,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2000,8081614,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2001,8210122,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2002,8326201,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2003,8422501,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2004,8553152,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2005,8705407,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2006,8917270,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2007,9118037,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2008,9309449,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2009,9449566,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2010,9574586,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2011,9658913,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2012,9751810,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2013,9846717,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2014,9937295,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2015,10037218,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2016,10161802,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2017,10275758,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2018,10391358,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2019,10501384,https://www2.census.gov/programs-surveys/popest/tables
North Carolina,2020,10600823,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1990,637364,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1991,634199,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1992,635427,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1993,637229,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1994,639762,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1995,641548,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1996,642858,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1997,640945,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1998,637808,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,1999,633666,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2000,642023,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2001,639062,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2002,638168,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2003,638817,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2004,644705,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2005,646089,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2006,649422,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2007,652822,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2008,657569,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2009,664968,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2010,674752,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2011,685526,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2012,702227,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2013,723149,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2014,738736,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2015,755537,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2016,756114,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2017,756755,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2018,760062,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2019,763724,https://www2.census.gov/programs-surveys/popest/tables
North Dakota,2020,765309,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1990,10861837,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1991,10933683,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1992,11007609,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1993,11070385,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1994,11111451,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1995,11155493,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1996,11187032,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1997,11212498,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1998,11237752,https://www2.census.gov/programs-surveys/popest/tables
Ohio,1999,11256654,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2000,11363543,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2001,11387404,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2002,11407889,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2003,11434788,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2004,11452251,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2005,11463320,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2006,11481213,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2007,11500468,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2008,11515391,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2009,11528896,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2010,11539449,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2011,11545735,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2012,11550971,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2013,11579692,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2014,11606573,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2015,11622315,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2016,11640060,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2017,11665706,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2018,11680892,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2019,11696507,https://www2.census.gov/programs-surveys/popest/tables
Ohio,2020,11693217,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1990,3147105,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1991,3166471,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1992,3204174,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1993,3228829,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1994,3246119,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1995,3265547,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1996,3289634,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1997,3314259,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1998,3339478,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,1999,3358044,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2000,3454365,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2001,3467100,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2002,3489080,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2003,3504892,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2004,3525233,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2005,3548597,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2006,3594090,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2007,3634349,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2008,3668976,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2009,3717572,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2010,3760014,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2011,3788824,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2012,3819320,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2013,3853891,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2014,3879187,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2015,3910518,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2016,3928143,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2017,3933602,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2018,3943488,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2019,3960676,https://www2.census.gov/programs-surveys/popest/tables
Oklahoma,2020,3980783,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1990,2858547,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1991,2918745,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1992,2973934,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1993,3034490,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1994,3087142,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1995,3141421,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1996,3195087,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1997,3243254,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1998,3282055,https://www2.census.gov/programs-surveys/popest/tables
Oregon,1999,3316154,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2000,3429708,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2001,3467937,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2002,3513424,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2003,3547376,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2004,3569463,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2005,3613202,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2006,3670883,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2007,3722417,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2008,3768748,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2009,3808600,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2010,3837614,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2011,3872672,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2012,3900102,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2013,3924110,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2014,3965447,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2015,4018542,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2016,4093271,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2017,4147294,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2018,4183538,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2019,4216116,https://www2.census.gov/programs-surveys/popest/tables
Oregon,2020,4241507,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1990,11895604,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1991,11943160,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1992,11980819,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1993,12022128,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1994,12042545,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1995,12044780,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1996,12038008,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1997,12015888,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1998,12002329,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,1999,11994016,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2000,12284173,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2001,12298970,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2002,12331031,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2003,12374658,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2004,12410722,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2005,12449990,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2006,12510809,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2007,12563937,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2008,12612285,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2009,12666858,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2010,12711406,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2011,12747052,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2012,12769123,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2013,12779538,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2014,12792392,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2015,12789838,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2016,12788468,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2017,12794679,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2018,12809107,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2019,12798883,https://www2.census.gov/programs-surveys/popest/tables
Pennsylvania,2020,12783254,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1990,1004649,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1991,1003990,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1992,1000571,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1993,997852,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1994,993412,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1995,989203,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1996,987858,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1997,986966,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1998,987704,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,1999,990819,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2000,1050268,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2001,1057142,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2002,1065995,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2003,1071342,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2004,1074579,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2005,1067916,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2006,1063096,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2007,1057315,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2008,1055003,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2009,1053646,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2010,1053994,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2011,1053829,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2012,1054893,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2013,1055560,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2014,1056511,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2015,1056886,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2016,1057816,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2017,1056554,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2018,1059338,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2019,1058158,https://www2.census.gov/programs-surveys/popest/tables
Rhode Island,2020,1057125,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1990,3499064,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1991,3559470,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1992,3600576,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1993,3634507,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1994,3666456,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1995,3699943,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1996,3738974,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1997,3790066,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1998,3839578,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,1999,3885736,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2000,4024223,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2001,4064995,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2002,4107795,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2003,4150297,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2004,4210921,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2005,4270150,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2006,4357847,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2007,4444110,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2008,4528996,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2009,4589872,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2010,4635846,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2011,4672655,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2012,4719027,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2013,4766469,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2014,4826858,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2015,4896006,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2016,4963031,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2017,5027102,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2018,5091702,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2019,5157702,https://www2.census.gov/programs-surveys/popest/tables
South Carolina,2020,5218040,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1990,696667,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1991,701445,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1992,708698,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1993,716258,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1994,723038,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1995,728251,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1996,730699,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1997,730855,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1998,730789,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,1999,733133,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2000,755844,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2001,757972,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2002,760020,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2003,763729,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2004,770396,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2005,775493,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2006,783033,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2007,791623,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2008,799124,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2009,807067,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2010,816193,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2011,823740,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2012,833859,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2013,842751,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2014,849670,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2015,854663,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2016,863693,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2017,873732,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2018,879386,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2019,887127,https://www2.census.gov/programs-surveys/popest/tables
South Dakota,2020,892717,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1990,4890626,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1991,4946886,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1992,5013999,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1993,5085666,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1994,5163016,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1995,5241168,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1996,5313576,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1997,5378433,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1998,5432679,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,1999,5483535,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2000,5703719,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2001,5750789,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2002,5795918,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2003,5847812,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2004,5910809,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2005,5991057,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2006,6088766,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2007,6175727,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2008,6247411,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2009,6306019,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2010,6355518,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2011,6400298,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2012,6455752,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2013,6496943,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2014,6544617,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2015,6595354,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2016,6651277,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2017,6714748,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2018,6778180,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2019,6830325,https://www2.census.gov/programs-surveys/popest/tables
Tennessee,2020,6886834,https://www2.census.gov/programs-surveys/popest/tables
Texas,1990,17044714,https://www2.census.gov/programs-surveys/popest/tables
Texas,1991,17339904,https://www2.census.gov/programs-surveys/popest/tables
Texas,1992,17650479,https://www2.census.gov/programs-surveys/popest/tables
Texas,1993,17996764,https://www2.census.gov/programs-surveys/popest/tables
Texas,1994,18338319,https://www2.census.gov/programs-surveys/popest/tables
Texas,1995,18679706,https://www2.census.gov/programs-surveys/popest/tables
Texas,1996,19006240,https://www2.census.gov/programs-surveys/popest/tables
Texas,1997,19355427,https://www2.census.gov/programs-surveys/popest/tables
Texas,1998,19712389,https://www2.census.gov/programs-surveys/popest/tables
Texas,1999,20044141,https://www2.census.gov/programs-surveys/popest/tables
Texas,2000,20944499,https://www2.census.gov/programs-surveys/popest/tables
Texas,2001,21319622,https://www2.census.gov/programs-surveys/popest/tables
Texas,2002,21690325,https://www2.census.gov/programs-surveys/popest/tables
Texas,2003,22030931,https://www2.census.gov/programs-surveys/popest/tables
Texas,2004,22394023,https://www2.census.gov/programs-surveys/popest/tables
Texas,2005,22778123,https://www2.census.gov/programs-surveys/popest/tables
Texas,2006,23359580,https://www2.census.gov/programs-surveys/popest/tables
Texas,2007,23831983,https://www2.census.gov/programs-surveys/popest/tables
Texas,2008,24309039,https://www2.census.gov/programs-surveys/popest/tables
Texas,2009,24801761,https://www2.census.gov/programs-surveys/popest/tables
Texas,2010,25241897,https://www2.census.gov/programs-surveys/popest/tables
Texas,2011,25645504,https://www2.census.gov/programs-surveys/popest/tables
Texas,2012,26084120,https://www2.census.gov/programs-surveys/popest/tables
Texas,2013,26479646,https://www2.census.gov/programs-surveys/popest/tables
Texas,2014,26963092,https://www2.census.gov/programs-surveys/popest/tables
Texas,2015,27468531,https://www2.census.gov/programs-surveys/popest/tables
Texas,2016,27914064,https://www2.census.gov/programs-surveys/popest/tables
Texas,2017,28291024,https://www2.census.gov/programs-surveys/popest/tables
Texas,2018,28624564,https://www2.census.gov/programs-surveys/popest/tables
Texas,2019,28986794,https://www2.census.gov/programs-surveys/popest/tables
Texas,2020,29360759,https://www2.census.gov/programs-surveys/popest/tables
Utah,1990,1729722,https://www2.census.gov/programs-surveys/popest/tables
Utah,1991,1771941,https://www2.census.gov/programs-surveys/popest/tables
Utah,1992,1821498,https://www2.census.gov/programs-surveys/popest/tables
Utah,1993,1875993,https://www2.census.gov/programs-surveys/popest/tables
Utah,1994,1930436,https://www2.census.gov/programs-surveys/popest/tables
Utah,1995,1976774,https://www2.census.gov/programs-surveys/popest/tables
Utah,1996,2022253,https://www2.census.gov/programs-surveys/popest/tables
Utah,1997,2065397,https://www2.census.gov/programs-surveys/popest/tables
Utah,1998,2100562,https://www2.census.gov/programs-surveys/popest/tables
Utah,1999,2129836,https://www2.census.gov/programs-surveys/popest/tables
Utah,2000,2244502,https://www2.census.gov/programs-surveys/popest/tables
Utah,2001,2283715,https://www2.census.gov/programs-surveys/popest/tables
Utah,2002,2324815,https://www2.census.gov/programs-surveys/popest/tables
Utah,2003,2360137,https://www2.census.gov/programs-surveys/popest/tables
Utah,2004,2401580,https://www2.census.gov/programs-surveys/popest/tables
Utah,2005,2457719,https://www2.census.gov/programs-surveys/popest/tables
Utah,2006,2525507,https://www2.census.gov/programs-surveys/popest/tables
Utah,2007,2597746,https://www2.census.gov/programs-surveys/popest/tables
Utah,2008,2663029,https://www2.census.gov/programs-surveys/popest/tables
Utah,2009,2723421,https://www2.census.gov/programs-surveys/popest/tables
Utah,2010,2775413,https://www2.census.gov/programs-surveys/popest/tables
Utah,2011,2814797,https://www2.census.gov/programs-surveys/popest/tables
Utah,2012,2854146,https://www2.census.gov/programs-surveys/popest/tables
Utah,2013,2898773,https://www2.census.gov/programs-surveys/popest/tables
Utah,2014,2938327,https://www2.census.gov/programs-surveys/popest/tables
Utah,2015,2983626,https://www2.census.gov/programs-surveys/popest/tables
Utah,2016,3044241,https://www2.census.gov/programs-surveys/popest/tables
Utah,2017,3103540,https://www2.census.gov/programs-surveys/popest/tables
Utah,2018,3155153,https://www2.census.gov/programs-surveys/popest/tables
Utah,2019,3203383,https://www2.census.gov/programs-surveys/popest/tables
Utah,2020,3249879,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1990,564526,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1991,567141,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1992,570115,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1993,574004,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1994,578900,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1995,582827,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1996,586352,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1997,588665,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1998,590579,https://www2.census.gov/programs-surveys/popest/tables
Vermont,1999,593740,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2000,609618,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2001,612223,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2002,615442,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2003,617858,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2004,619920,https://www2.census.gov/programs-surveys/popest/tables
